snow,nieve {f},{n} /snoʊ/ (precipitation)
snow,nieve {f},{n} (TV noise)
snow,nevar,{v} (have snow fall from the sky)
snowball,bola de nieve {f},{n} /ˈsnoʊbɔːl/ (ball of snow)
snowball fight,pelea de bolas de nieve {f},{n} (scuffle or play fight whose object is to hit unallied participants with snowballs)
snowboard,tabla de snow {f},{n} (board)
snowboarding,"surfboard {m}, snowboarding {m}, surf nevero {m}",{n} (the sport of sliding downhill on a snowboard)
snow cannon,cañón de nieve {m},{n} (machine that spurts out snow over pistes)
snow chain,cadenas de nieve {f} {p},{n} (a chain put on a wheel of a vehicle to give it more traction)
snow cone,"cepillado {m} [Northwestern Venezuela], esnobol {m} [Northeastern Venezuela], frío-frío {m} [Dominican Republic], granizada {f} [Guatemala], granizado {m} [Costa Rica, Cuba, Southeastern Mexico, Spain], minuta {f} [El Salvador, Honduras], piragua {f} [Puerto Rico], raspadilla {f} [Peru], raspado {m} [Colombia, Mexican standard usage, Nicaragua, Panama, Venezuelan standard usage, Western Puerto Rico], yuki {m} [Northeastern Mexico]",{n} (crushed ice with flavoring)
snow-covered,cubierto de nieve,{adj} (covered with snow)
snowdrop,"campanilla de febrero {f}, flor de nieve {f}",{n} /ˈsnoʊ.drɑp/ (plant)
snowfall,nevada {f},{n} (amount of snow that falls on one occasion)
snowfall,nevada {f},{n} (instance of falling of snow)
snowflake,campanilla {f},{n} (flower)
snowflake,"copo de nieve {m}, ampo {m}",{n} /ˈsnəʊ.fleɪk/ (crystal)
snow fox,,{n} (arctic fox) SEE:
snow leopard,leopardo de las nieves {m},"{n} (a large feline mammal, Uncia uncia)"
snowman,muñeco de nieve {m},{n} /ˈsnoʊ.mæn/ (figure made of snow)
snowmobile,motonieve {f},{n} (vehicle)
snowplow,motoniveladora,{n} (device)
snowplow,quitanieves {m},{n}
snowplow,quitanieves,{n} (vehicle)
snowstorm,"nevada, nevasca",{n} /ˈsnəʊstɔːm/ (bad weather involving blowing winds and snow)
snow-white,blanconieve,{adj} (as white as snow)
Snow White,Blancanieves,{prop} (character from
Snow White,Blancanieves,{prop} /snoʊ hwaɪt/ (character from
snowy,nevado,{adj} /snəʊi/ (covered with snow)
snowy owl,búho nival {m},{n} (large white owl)
snub,desaire {m},{n} (deliberate affront or slight)
snuffbox,tabaquera {f},{n} (small box)
snuffer,matacandelas,{n} (device to extinguish candle)
snug,"ajustado {m}, ceñido {m}",{adj} (close fitting)
snug,"cómodo {m}, confortable {m} {f}","{adj} /snʌɡ/ (comfortable; cosy, cozy)"
snuggle,acurrucarse,"{v} /ˈsnʌɡəl/ (to lie close to another person or thing, hugging or being cosy)"
so,,{adj} (true) SEE:
so,así,{adv} (in a particular manner)
so,tan,{adv} (to a particular extent)
so,tan,{adv} (very)
so,para que [followed by the subjunctive],{conj} /soʊ/ (in order that)
so,así que,{conj} (with the result that)
so,pues,"{interj} (interjection used to mean ""thus"", ""therefore"", etc.)"
so,,{n} (sol) SEE:
soak,"empapar, remojar",{v}
soak,"empapar, remojar, embeber",{v} /soʊk/ (to be saturated with liquid by being immersed in it)
soak,esponjar,{v} (to allow (especially a liquid) to be absorbed)
soak,"remojar, empapar",{v} (to immerse in liquid to the point of saturation or thorough permeation)
soak,saturar,{v} (to penetrate or permeate by saturation)
soaked to the bone,mojado hasta la médula,{adj} (extremely wet)
so-and-so,tal por cual {m} {f},{n} (name used to take the place of an epithet)
so-and-so,fulano,{n} (placeholder name)
soap,,{n} (soap opera) SEE:
soap,jabón {m},{n} (substance)
soap,"enjabonar, [reflexive] enjabonarse",{v} (apply soap in washing)
soapberry,(Sapindus saponaria) parapara {f} [Venezuela],{n} (its fruit)
soapberry,"(Sapindus saponaria) jaboncillo {m}, chambimbe {m} [Colombia], choloque {m} [Peru], chumico {m} [Costa Rica], isotoubo {m} [Bolivia], jorupe {m} [Ecuador], marikuru {m} [Chile], pacún {m} [El Salvador, Nicaragua], paraparo {m} [Venezuela]",{n} (woody plant)
soapbox,"tribuna improvisada {f}, podio {m}, estrado",{n} /ˈsəʊpbɒks/ (a platform)
soap dish,jabonera {f},{n} (a container for soap)
soap opera,"telenovela {f}, culebrón {m}, comedia {f}",{n} (television serial)
soapy,"enjabonado {m}, enjabonada {f}",{adj}
soar,planear,{v} /sɔː(ɹ)/ (to fly aloft with little effort)
soar,elevarse,{v} (to mount upward on wings)
soaring,ascendente,"{adj} (assurgent, ascending)"
sob,sollozo {m},"{n} /sɑb/ (a cry with a short, sudden expulsion of breath)"
sob,sollozar,{v} (weep with convulsive gasps)
so be it,así sea,{phrase} (indication of acceptance)
sober,"sobrio, sereno",{adj} /ˈsəʊ.bə(ɹ)/ (not drunk)
sober up,desemborrachar,{v} (to become sober)
sobriety,austeridad {f},{n} (quality or state of being sober)
sobriety,sobriedad {f},{n} (quality or state of not being intoxicated)
sobriquet,sobrenombre {m},{n} /ˈsoʊ.bɹɪ.keɪ/ (familiar name for a person)
so-called,llamado,{adj} /ˈsəʊˌkɔːld/ (so named)
soccer,"fútbol {m}, [Mexico] futbol; balompié {m}, balón-pie {m}; [Mexico] pambol",{n} /ˈsɑk.ɚ/ (soccer)
soccer player,futbolista {m} {f},{n} (one who plays soccer)
Sochi,Sochi {m},{prop} (city in Russia)
sociable,comerciable {m} {f},{adj} (tending to socialize or be social; friendly; inviting; congenial)
social,social {m} {f},{adj} /səʊʃl̩/ (relating to society)
social climber,"trepador {m}, arribista {m} {f}",{n} (someone who tries to improve their social position)
social Darwinism,Darwinismo social,{n} (theory)
socialism,socialismo {m},{n}
socialist,socialista {m} {f},"{adj} (of, promoting, practicing, or characteristic of socialism)"
Socialist Federal Republic of Yugoslavia,República Federal Socialista de Yugoslavia,{prop} (Yugoslav state that existed from 1943 until 1992)
socially,socialmente,{adv}
social worker,asistente social,{n} (person whose profession is social work)
societism,societismo,{n} (social philosophy that promotes the well being of the group without sacrificing the significance of the individual)
society,sociedad {f},{n} (group of persons who meet from time to time to engage in a common interest)
society,,{n} (high society) SEE:
society,"sociedad {f}, comunidad {f}",{n} (people of one’s country or community as a whole)
society,sociedad {f},{n} /səˈsaɪ.ə.ti/ (group of people sharing culture)
Socinian,sociniano {m},{adj} (pertaining to the Socinians)
Socinian,un sociniano {m},{n} (a member of a certain nontrinitarian Christian denomination)
socioeconomic,,{adj} (of or pertaining to social and economic factors) SEE:
sociogram,sociograma,{n} (graphic representation of the structure of interpersonal relations in a group situation)
sociolect,sociolecto {m},{n} (a language used by a social group)
sociological,sociológico,{adj} (of or pertaining to sociology)
sociologist,"sociólogo {m}, socióloga {f}",{n} (scientist studying the field of sociology)
sociology,sociología {f},"{n} /ˌsəʊʃiːˈɒlədʒiː/ (study of society, human social interactions, etc.)"
sociopolitical,,{adj} (socio-political) SEE:
sock,"calcetín {m} [Chile, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Spain], media {f} [Costa Rica, Cuba, Panama, Puerto Rico, South America except Chile]",{n} (covering for the foot)
socket,cuenca {f} (eye socket),{n} (hollow in a bone)
socket,enchufe {m},{n} /ˈsɒkɪt/ (mechanical opening)
Socrates,Sócrates {m},{prop} (Greek philosopher)
soda,soda {f},{n} (carbonated water)
soda,"sosa {f}, soda {f}",{n} /ˈsoʊdə/ (sodium carbonate)
soda,"gaseosa {f}, bebida {f}, soda {f}, [Chile], refresco {m} [Bolivia, Cuba, Honduras, Mexico, Puerto Rico, Spain, Venezuela], soda {f} [Eastern Bolivia, Northern Mexico, Panama, Puerto Rico] agua {f} [Guatemala, colloquial - short for agua gaseosa], casera {f} [Spain, colloquial], chesco {m} [Mexico, colloquial], cola {f} [Ecuador, colloquial], fresco {m} [Venezuela, colloquial - regional and working class usage]","{n} (sweet, carbonated drink)"
sodality,,{n} /səʊˈdælɪti/ (companionship) SEE:
sod all,nada de nada,{n} (nothing)
soda pop,"refresco, gaseosa, bebida, fresco","{n} (sweetened, carbonated beverage)"
soda water,"soda, agua de Seltz",{n} (water with carbon dioxide)
sodden,empapado,{adj} (soaked)
sodium,sodio {m},{n} /ˈsoʊdiəm/ (a reactive metal)
sodium benzoate,benzoato de sodio {m},{n} (the sodium salt of benzoic acid)
sodium bicarbonate,bicarbonato de sodio {m},{n} (salt of sodium hydroxide and carbonic acid)
sodium bicarbonate,bicarbonato de sodio {m},{n} (used as a raising agent)
sodium chloride,cloruro de sodio {m},{n} (chemical term for table salt; NaCl)
sodium hydrogen carbonate,,{n} (NaHCO
sodium hydroxide,"hidróxido de sodio {m}, hidróxido sódico {m}",{n} (caustic alkali)
sodium lamp,,{n} (sodium vapor lamp) SEE:
sodomise,sodomizar,{v} (anal sex)
sodomise,sodomizar,{v} (sex with an animal)
sodomy,sodomía {f},{n} /ˈsɒdəmi/ (sex held to be unnatural)
Sod's law,ley de la indefectible mala voluntad de los objectos inanimados {f},{n} /sɒdz lɔː/ (rule)
sofa,sofá {m},{n} /ˈsəʊfə/ (upholstered seat)
so far,"hasta ahora, hasta aquí, hasta este momento",{adv} (until now; previously; yet)
soffit,sofito {m},"{n} /ˈsɑ.fɪt/ (visible underside of an arch, balcony, beam, cornice, staircase, vault or any other architectural element)"
Sofia,"Sofia, Sofía",{prop} /ˈsəʊfiə/ (the capital city of Bulgaria)
soft,,{adj} (foolish) SEE:
soft,"suave , ligero, tenue",{adj} (gentle)
soft,suave,{adj} (of a cloth)
soft,tenue,{adj} (of a sound)
soft,blando,{adj} /sɑft/ (giving way under pressure)
softball,sófbol {m},{n} (game)
soft drink,"gaseosa {f}, bebida {f} [Chile], refresco {m} [Bolivia, Cuba, Honduras, Mexico, Venezuela], soda {f} [Bolivia, Northern Mexico, Panama, Puerto Rico], agua {f} [Guatemala, colloquial - short for agua gaseosa], casera {f} [Spain, colloquial], chesco {m} [Mexico, colloquial], cola {f} [Ecuador, colloquial], fresco {m} [Venezuela, colloquial - especially regional and working-class usage], bebida de fantasia {f}","{n} (sweet, non-alcoholic carbonated beverage)"
soften,ablandarse,{v} ((intransitive) To become soft or softer)
soften,ablandar,{v} /ˈsɒfən/ ((transitive) To make something soft or softer)
softly,"inaudiblemente, silenciosamente","{adv} (not loudly, inaudible)"
softly,suavemente,"{adv} (softly, gently)"
soft roe,,{n} (milt) SEE:
software,"software {m}, programa {m}",{n} /ˈsɔftˌwɛɹ]/ (encoded computer instructions)
softwood,"madera blanda {f}, madera tierna {f}",{n}
Sogdiana,Sogdiana {f},{prop} (an ancient Iranian-speaking civilization)
soil,tierra {f},{n} (country or territory)
soil,suelo {m},{n} /sɔɪl/ (mixture of sand and organic material)
soil,,{v} (to defecate into one's clothing) SEE:
soil,ensuciar,{v} (to make dirty)
soiled,sucio,{adj} (dirty)
soirée,velada {f},{n} /ˌswɑˈreɪ/ (formal evening party)
soiree,,{n} /ˌswɑˈreɪ/ (formal evening party) SEE:
sojourn,estadía {f},{n} /ˈsoʊdʒɚn/ (A short stay somewhere)
sol,sol {m},{n} /sɑːl/ ((
sol,sol {m},{n} /soʊl/ (fifth note of a major scale)
solace,"consuelo {m}, solaz {m}",{n} /ˈsɑː.lɪs/ (consolation)
solace,consuelo {m},{n} (source of comfort)
solar,solar,{adj} (of or pertaining to the sun)
solar calendar,calendario solar {m},{n} (a calendar based on the movement of the Earth around the Sun)
solar cell,célula solar {f},{n} (semiconductor device)
solar corona,corona solar {f},{n} (upper atmosphere of the sun)
solar day,día solar {m},{n} (time for a planet to rotate once relative to the sun)
solar eclipse,eclipse solar {m},{n} (when the Moon passes between the Earth and the sun)
solar energy,energía solar {f},{n} (energy from the sun)
solar flare,erupción solar {f},{n} (violent explosion)
solar mass,masa solar {f},{n} (unit)
solar nebula,nebulosa solar {f},{n} (disc-shaped cloud of gas and dust)
solar panel,"panel solar {m}, panel fotovoltaico {m}",{n} (array of connected solar cells)
solar system,sistema solar {m},{n} (any collection of heavenly bodies orbiting a star)
solar system,,{prop} /ˈsoʊ.lɚ ˌsɪs.təm/ (Solar System) SEE:
Solar System,sistema solar {m},{prop} /ˈsoʊ.lɚ ˌsɪs.təm/ (the Sun and all the heavenly bodies that orbit around it)
solar wind,viento solar {m},{n} (outflow of charged particles from the solar corona into space)
solder,"estaño para soldar {m}, estaño {m}",{n} /ˈsɒldə(r)/ (any of various alloys that are used to join small pieces of metal together)
solder,soldar,{v} (to join with solder)
soldering iron,soldador {m},{n} (tool)
soldier,soldado,{n} /ˈsəʊldʒə(ɹ)/ (member of an army)
soldier,"soldado {m} [private soldier]; militar {m} [member of an army, usually of higher rank]; milico {m} [Andes, River Plate region, pejorative]",{n}
sole,solo,{adj} /soʊl/ (only)
sole,suela {f},{n} (bottom of a shoe or boot)
sole,"planta {f}, planta del pie {f}",{n} (bottom of the foot)
sole,lenguado {m},{n} (fish)
solely,"únicamente, solamente, exclusivamente",{adv} /ˈsoʊl.li/ (exclusively)
solemn,solemne,{adj} (performed with great ceremony)
solemn,solemne,{adj} /ˈsɒləm/ (deeply serious and somber)
solemnity,solemnidad {f},{n} (instance of solemn behavior)
solemnity,solemnidad {f},{n} (quality of being solemn)
solemnly,solemnemente,{adv} (in a solemn manner)
solenodon,"almiquí {m}, aire {m}",{n} (small nocturnal insectivorous mammal with long snout and venomous saliva)
solenoid,solenoide {m},{n} (solenoid)
solicit,solicitar,{v} (to make a petition)
solicit,solicitar,{v} / / (to persistently endeavor)
solicit,solicitar,{v} (to persuade or incite)
solicitation,solicitación {f},{n} (instance of soliciting)
solicitor,"abogado {m}, notario {m}",{n}
solid,sólido,{adj} (in the solid state)
solid,masivo,"{adj} (large, massive)"
solid,"sólido {m}, sólida {f}",{adj}
solid,sólido {m},{n} (chemistry: fundamental state of matter)
solid,"sólido {m}, cuerpo {m}",{n} (geometry: three-dimensional object)
solidarity,solidaridad,{n}
solidarity,solidaridad {f},{n} (unifying bond between individuals with common goal or enemy)
solidify,solidificar,{v} /səˈlɪdəˌfaɪ/ (transitive: to make solid; convert into a solid body)
solidly,sólidamente,{adv} (in a solid manner)
soliloquy,soliloquio {m},{n} /səˈlɪləkwi/ (act of a character speaking to himself)
soliloquy,soliloquio {m},{n} (speech or written discourse in this form)
solipsism,solipsismo {m},{n} /ˈsɑlɪpsɪzm/ (theory)
solitaire,solitario {m},{adj} (living alone or being alone; solitary)
solitaire,solitario,{n} (game that can be played by one person)
solitaire,,{n} /ˈsɑlɪtɛɹ/ (person who lives alone) SEE:
solitary,solitario {m},{adj} (living alone or being by one's self)
solitary,,{adj} (lonely) SEE:
soliton,solitón {m},"{n} (A self-reinforcing solitary wave that maintains its shape, while traveling at constant speed.)"
solitude,"soledad {f}, solitud {f}",{n} (state of being alone)
solo,solo {m},{adj} (of a musical solo)
solo,solo,{adj} (without a companion or instructor)
solo,solitario {m},{n} (card game)
solo,solista {m} {f},{n} (job or performance done by one person)
solo,solo {m},{n} (piece of music for one)
soloist,solista {m} {f},{n} (a person who performs a solo)
Solomon,Salomón,{prop} /ˈsɑləmən/ (king of Israel)
Solomon Islander,salomonense,{n} (Somebody from The Solomon Islands)
Solomon Islands,Islas Salomón,{prop} /ˈsɑ.lə.mən ˈaɪ.ləndz/ (A country in Melanesia)
Solon,Solón {m},{prop} /ˈsəʊlən/ (statesman and lawgiver)
so long as,,{phrase} (as long as) SEE:
solstice,solsticio {m},{n} /ˈsɒl.stɪs/ (point where the earth stands at the extreme of its ellipsis around the sun)
solubility,solubilidad {f},{n} (the condition of being soluble)
soluble,soluble,{adj} (able to be solved or explained)
soluble,soluble,{adj} /ˈsɔ.ɫjʊ.bəɫ]/ (able to be dissolved)
solute,soluto {m},{n} (substance that is dissolved in a solvent)
solution,solución {f},{n} (answer to a problem (mathematics))
solution,solución {f},{n} /səˈluːʃən/ (liquid mixture)
solvation,solvatación {f},"{n} (An association, or a reaction, of a solute with a solvent)"
solve,"resolver, solucionar",{v} (to find an answer or solution)
solvency,solvencia {f},{n} (ability to pay debts)
solvent,solvente,{adj} (able to pay all debts)
solvent,disolvente {m},"{n} (liquid that dissolves a solid, liquid, or gaseous solute)"
solyanka,solianka {f},"{n} (a thick, spicy and sour soup in Russian and Ukrainian cuisine)"
Somali,somalí,{adj} (pertaining to Somalia)
Somali,somalí,{n} (a person)
Somalia,Somalia {f},{prop} (country in Eastern Africa)
somatic,somático,{adj} (relating to the body of an organism)
sombrero,"sombrero mexicano {m}, [Mexico] sombrero de charro {m}",{n} (hat)
some,unos,"{adv} (approximately, roughly)"
some,"algunos {m} {p}, algunas {f} {p}",{determiner}
some,"algunos {m} {p}, algunas {f} {p}",{determiner} (unspecified quantity or number of)
some,algo {n},"{pron} (indefinite amount, part)"
some,"unos {m} {p}, unas {f} {p}",{pron} (indefinite quantity or number)
some,alguno {m},{pron} /sʌm/ (certain number)
